Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Low & middle income,LMY,Agricultural land (sq. km),AG.LND.AGRI.K2,,"25667280,1",25780478,"25907461,1","26011840,7","26134145,3","26203510,9","26313103,7","26433935,5","26635508,3","26691533,7","26820642,6",26914142,27092277,27173954,27268634,27234504,27315174,27414780,27503370,27605642,27626304,"27808923,4","27957934,4","28177559,6",28430920,28652718,28837743,28980621,29130658,29280042,29433247,"35373175,8",35276151,35380100,35466941,"35531364,6","35721918,2","35779455,2","35866862,9",35904386,"35901730,2","35934575,8","35898071,1","36022535,1","35986639,2","36056119,8",36127920,"36173310,2","36178920,1","36315783,7","36407587,9","36533355,3","36582871,2",,,
Lesotho,LSO,Agricultural land (sq. km),AG.LND.AGRI.K2,,25810,25760,25760,25780,25780,25830,25830,25330,24780,24270,23640,23590,23590,23590,23760,23590,22920,22930,23090,22960,23020,22920,22870,23010,23080,22910,23300,23430,23050,23210,23230,23360,23340,23290,23240,23260,23290,23290,23290,23340,23340,23040,23040,23140,23270,23070,23290,23620,23390,23260,23120,22853,22521,,,
Late-demographic dividend,LTE,Agricultural land (sq. km),AG.LND.AGRI.K2,,8114925,8213088,8315602,8402330,8502244,8593591,8680765,8783696,8920768,8991754,9115717,9198652,9301029,9422504,9512197,9463384,9565054,9646415,9709390,9780117,9854317,9978524,10097769,10224963,10358386,10452878,10533044,10611743,10695954,10781342,10868480,15591393,15609797,15659112,15657044,15650607,15784834,15789600,15794507,15792989,15736486,15728379,15568075,15588484,15596865,15620118,15598856,"15622424,8",15623850,15675671,"15697314,5","15709072,2","15790625,2",,,
Lithuania,LTU,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33890,33330,31260,34100,34110,34170,34250,34960,34180,28960,28850,25410,26043,28370,27907,26959,26721,26890,27723,28059,28422,28914,,,
Luxembourg,LUX,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,1280,1280,1280,1280,1290,1290,1310,1310,1307,"1310,4","1312,7","1314,2","1308,8",,,
Latvia,LVA,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25300,25140,25400,18320,18740,17720,17490,16170,15880,15810,15950,15820,16420,17340,18550,18390,18250,18330,18050,18160,18410,18680,,,
Macao,MAC,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Martin (French part),MAF,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Agricultural land (sq. km),AG.LND.AGRI.K2,,233700,235800,238500,241100,244200,247380,249380,252380,254290,257050,268120,261700,264250,266300,269170,271500,275000,279180,280040,289300,290900,291770,292730,293840,293980,294970,296660,297440,300640,303430,303550,306160,307110,309640,307490,309660,308950,309760,306930,306520,303700,302830,308760,300410,299890,299460,299600,299810,300026,299883,301038,304030,304010,,,
Monaco,MCO,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25600,25570,25570,25560,25560,25560,25560,25570,25440,25390,25340,25280,25220,24990,24830,24850,24810,24720,24650,24620,24600,24610,,,
Madagascar,MDG,Agricultural land (sq. km),AG.LND.AGRI.K2,,351450,351700,351950,352200,352450,352700,352950,353200,353500,353700,353900,354200,354400,354750,357590,357640,359290,360000,360200,360400,360750,361000,361350,361600,361950,362200,362400,362700,362950,363250,363500,363700,364900,364800,364800,365960,374900,384900,395000,405000,408430,408430,408430,408430,408930,408930,408930,410950,413950,413950,414050,414150,414150,,,
Maldives,MDV,Agricultural land (sq. km),AG.LND.AGRI.K2,,50,50,50,50,50,50,50,50,50,50,60,60,70,70,70,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,90,100,120,120,110,90,80,70,80,80,79,79,79,79,,,
Middle East & North Africa,MEA,Agricultural land (sq. km),AG.LND.AGRI.K2,,2890240,2889290,2892120,2892960,2895530,2895600,2902140,2905520,2912640,2920450,2950960,2962840,2968120,2969830,2960500,2963830,2963080,2960210,2972040,2960480,2924016,"2932353,4","2941537,4","3000203,6",3055618,3107528,3165480,3223760,3272478,3325842,3352474,"3371679,8",3885800,3891180,3889660,"3891184,6","3884589,2","3896426,2",3884845,3874742,3883961,3892211,3899036,3907471,3745255,"3743757,5",3748024,"3724117,8","3717749,6","3722084,3","3724178,6","3727032,1","3733343,8",,,
Mexico,MEX,Agricultural land (sq. km),AG.LND.AGRI.K2,,983160,981790,981090,980490,979790,979140,978390,977690,977090,976350,969380,971500,974000,975510,975510,975510,976010,981980,979980,981800,982100,983150,1010200,1010305,1014350,1014410,1025500,1030510,1040500,1051510,1061540,1061770,1061800,1061900,1061950,1063100,1063100,1063250,1063260,1063300,1065500,1065500,1065500,1065700,1065700,1065700,1067000,1067050,1067050,1067050,1067050,1067050,1067050,,,
Marshall Islands,MHL,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,120,120,120,120,120,120,120,120,120,120,120,120,130,130,130,130,130,130,130,130,120,115,,,
Middle income,MIC,Agricultural land (sq. km),AG.LND.AGRI.K2,,"21018310,1",21122578,"21232601,1","21328330,7","21442235,3","21507560,9","21612103,7","21718645,5","21913118,3","21965393,7","22078572,6",22166022,22341117,22427074,22514574,22474194,22553064,22637730,22722470,22816222,22828424,"23007537,4","23146722,4","23366791,6",23607256,23819918,24008207,24143589,24292050,24422158,24559777,"30488123,8",30558377,30639654,30709393,"30748674,6","30908636,2","30948041,2","31002696,9",31016255,30977841,30991235,"30910324,4",31013529,30901590,30966344,31016549,31016907,"31002164,4","31116330,7","30894407,2","30994249,5","31044787,7",,,
Macedonia,MKD,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13070,12970,12960,12870,12900,12830,12910,12820,12350,12420,13340,13010,12620,12280,12240,10760,10630,10130,11190,11180,12670,12600,,,
Mali,MLI,Agricultural land (sq. km),AG.LND.AGRI.K2,,316980,317030,317080,317130,317180,317220,317280,317280,317280,317780,317780,317780,317780,318280,318780,320770,320750,320750,320800,320800,320830,320830,320830,320830,321030,321060,321060,321230,321230,321280,321380,322400,331400,352500,354190,366500,376500,376500,376500,386000,392740,396840,407260,397910,403920,404660,405970,405510,410454,410510,416510,416510,412010,,,
Malta,MLT,Agricultural land (sq. km),AG.LND.AGRI.K2,,180,170,160,150,140,140,140,140,140,140,140,140,140,140,130,130,140,140,140,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,110,110,100,90,90,90,100,100,104,100,93,92,93,93,93,"103,3","103,3",103,"102,3",,,
Myanmar,MMR,Agricultural land (sq. km),AG.LND.AGRI.K2,,104300,104700,105070,106200,105830,107400,107670,107680,107670,108010,108050,108050,103220,103330,103470,103620,103560,103670,103770,103850,104210,104410,104380,104220,104290,104350,104220,103730,103950,104280,104160,103980,104460,104210,104500,105040,105190,105130,106090,108120,109390,109250,109820,110820,112630,115970,119840,122770,124410,125260,125580,125490,125870,,,
Middle East & North Africa (excluding high income),MNA,Agricultural land (sq. km),AG.LND.AGRI.K2,,2008890,2007810,2010260,2010780,2013250,2012980,2019300,2022340,2029090,2036390,2066410,2077770,2082400,2083300,2073560,2076290,2074960,2071520,2082800,2070660,2033586,"2041353,4","2048287,4","2055253,6",2058488,2058698,2064630,2071350,2068448,2069362,2093844,"2111959,8",2125620,2130810,2129270,"2133624,6","2124129,2","2135946,2",2123195,2111660,2120670,2127860,2133877,2142603,1980348,1979530,1983724,1960749,1957162,1961906,1964069,"1967400,9","1974282,4",,,
Montenegro,MNE,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,5140,5130,5140,5120,5130,5130,"2231,3",,,
Mongolia,MNG,Agricultural land (sq. km),AG.LND.AGRI.K2,,1406830,1406830,1406830,1406810,1406830,1406830,1406830,1406830,1406520,1406840,1406830,1406830,1406830,1406830,1406830,1255520,1259750,1259170,1247130,1245870,1245190,1245250,1249760,1246070,1245870,1245310,1248890,1252340,1255320,1256560,1261300,1235900,1191240,1184690,1184690,1184690,1288910,1291320,1302820,1304700,1297040,1296950,1137960,1136818,1134494,1142480,1142080,1141440,1136760,1135880,1135070,1133958,1133099,,,
Northern Mariana Islands,MNP,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,,,
Mozambique,MOZ,Agricultural land (sq. km),AG.LND.AGRI.K2,,466490,466600,466700,466780,466880,466940,467200,468200,469240,470090,470090,470280,470800,470800,471000,471000,471000,471000,471000,471000,471500,472300,472300,473300,473800,474300,475300,475800,476300,476800,477300,477500,477500,478000,478800,479850,481350,482350,481900,481500,482500,487000,487500,488500,492500,491500,494500,496500,497700,499500,499500,499500,499500,,,
Mauritania,MRT,Agricultural land (sq. km),AG.LND.AGRI.K2,,395220,395220,395230,395230,395230,395230,395230,395230,395330,395330,394930,394930,394800,394500,394460,394490,394500,394460,394490,394640,394840,395040,395240,395350,395550,395750,395950,396150,396350,396560,396660,396780,396900,397300,397600,397500,397500,397500,397500,397500,397120,396620,396620,396610,396610,396610,396610,396610,396510,397110,396610,396610,397110,,,
Mauritius,MUS,Agricultural land (sq. km),AG.LND.AGRI.K2,,990,1000,1000,1000,1010,990,1050,1110,1110,1120,1120,1130,1130,1130,1130,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1130,1120,1110,1100,1090,1070,1050,1040,1030,1020,1020,1000,1010,1020,1000,990,980,960,940,920,910,910,910,890,870,860,,,
Malawi,MWI,Agricultural land (sq. km),AG.LND.AGRI.K2,,32000,33000,33500,34000,36030,36530,36050,37070,37570,37070,38570,39070,39570,39600,39100,39120,39150,39680,39700,38300,39300,40300,39400,39900,40050,41050,41100,41150,41650,42180,43200,42700,42700,40700,42800,43800,44300,45800,46800,47300,48300,48300,49800,49800,51800,52850,49850,54350,54850,56850,55850,57350,57900,,,
Malaysia,MYS,Agricultural land (sq. km),AG.LND.AGRI.K2,,31185,31878,33142,33770,35944,36021,36675,38086,38648,39574,40347,41332,42147,42745,43844,44664,45984,47500,48673,49617,51010,51414,52587,52668,55050,58614,62050,65039,68280,68457,68760,68848,69787,70613,70517,70623,70557,70369,70210,70213,69839,69921,70819,71030,71426,71117,72155,72009,73030,74660,76190,77350,78390,,,
North America,NAC,Agricultural land (sq. km),AG.LND.AGRI.K2,,5173344,5139443,5115243,5092204,5062104,5060144,5054114,5055383,5048293,5034213,5019613,5009133,4997663,4986773,4986303,4985833,4982493,4955743,4950663,4945593,4940523,4976753,4980633,4984503,4988383,4992243,4947603,4947463,4947303,4947163,4947013,4932433,4908223,4890733,4881334,4843614,4828294,4824224,4816104,4820124,4824464,4805814,4814604,4790724,4793534,4751692,4781404,4779237,4739012,4716951,4672666,4740528,4706883,,,
Namibia,NAM,Agricultural land (sq. km),AG.LND.AGRI.K2,,386420,386420,386420,386460,386460,386460,386490,386490,386490,386510,386530,386530,386530,386530,386530,386550,386550,386560,386560,386570,386570,386570,386620,386620,386620,386620,386620,386620,386620,386620,386620,386620,387000,387500,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388200,388080,388080,388080,388090,388090,388090,388090,,,
New Caledonia,NCL,Agricultural land (sq. km),AG.LND.AGRI.K2,,2610,2610,2610,2620,2620,2620,2620,2630,2630,2630,2630,2640,2640,2640,2640,2650,2650,2650,2650,2650,2650,2720,2800,2900,2780,2670,2560,2460,2360,2320,2290,2300,2300,2310,2330,2350,2380,2400,2430,2450,2480,2500,2436,2366,2301,2246,2181,2106,2056,1986,1903,1843,1842,,,
Niger,NER,Agricultural land (sq. km),AG.LND.AGRI.K2,,315000,315000,315000,315000,315000,315000,315000,321770,321760,312000,312300,311770,308140,297800,297800,297800,297800,297800,299580,307200,302800,303600,310100,307800,307800,312800,310120,313000,314050,330470,341050,350000,350000,350000,360000,360000,360000,360000,370000,370000,380000,380000,384120,384720,429650,429890,437820,437820,437820,439820,444820,447820,447820,,,
Nigeria,NGA,Agricultural land (sq. km),AG.LND.AGRI.K2,,"531765,1",539000,"560169,1","569710,7","590701,3","565059,9","582128,7","581719,5","638140,3","610304,7","594775,6",551500,603000,561500,551500,551500,504930,489550,482340,504380,472190,484030,486930,526060,549240,600010,603410,607880,611820,615860,639290,644470,650650,662160,684000,686000,688000,696500,709000,713000,695000,706000,717500,718000,727000,733000,737000,727000,690000,700000,710000,720000,708000,,,
Nicaragua,NIC,Agricultural land (sq. km),AG.LND.AGRI.K2,,34300,34300,34680,34880,35180,35800,35800,35800,35850,35850,36050,36100,36200,36300,36300,36300,37300,37350,37400,37450,38270,38290,38300,38830,38550,38570,38890,39400,39930,40250,40600,41200,41900,42200,45530,46540,48080,49130,50180,51410,51750,52780,53360,52370,53060,52000,51850,51200,51050,50260,50709,51030,50650,,,
Netherlands,NLD,Agricultural land (sq. km),AG.LND.AGRI.K2,,23140,23030,22890,22680,22550,22450,22390,22270,22100,21930,21280,21140,21010,20940,20820,20730,20600,20460,20340,20200,20110,20050,20090,20160,20190,20150,20140,20120,20040,20060,19910,19860,19880,19710,19640,19810,19660,19730,19670,19560,19310,19490,19230,19494,19377,19196,19144,19293,19174,18723,18584,18417,18476,,,
Norway,NOR,Agricultural land (sq. km),AG.LND.AGRI.K2,,10340,10310,10280,10190,10110,10050,10000,9940,9860,9540,9310,9100,9040,9010,8980,8960,8990,9000,9540,9360,9360,9420,9450,9540,9570,9690,9700,9760,9910,9760,10100,10030,10130,10300,11270,11320,10380,10470,10380,10420,10470,10460,10400,10400,10360,10350,10320,10248,"10143,9",10060,9990,9928,"9872,1",,,
Nepal,NPL,Agricultural land (sq. km),AG.LND.AGRI.K2,,35530,35530,35630,35530,35530,35530,35670,35670,35670,37020,37020,38220,39530,39940,40090,40250,40400,40550,40700,40850,41030,41066,41102,41138,41164,41320,41346,41382,41408,41444,41470,41582,41694,41806,41918,42030,42142,42254,42366,42491,42610,42410,42270,42180,42020,41850,41660,41520,41400,41260,41266,41210,41210,,,
Nauru,NRU,Agricultural land (sq. km),AG.LND.AGRI.K2,,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,
New Zealand,NZL,Agricultural land (sq. km),AG.LND.AGRI.K2,,157770,158570,158930,159160,158520,158280,158440,158400,156830,156770,156700,160610,160220,159990,163790,167150,166110,167970,166840,168070,173320,167290,167300,165790,164460,165090,164700,163350,162560,161820,161190,159600,159190,151160,149750,149040,149030,149030,149030,154130,154180,120990,118580,118900,117120,113750,114870,113740,114900,114080,113710,112094,111060,,,
OECD members,OED,Agricultural land (sq. km),AG.LND.AGRI.K2,,13475230,13461045,13466537,13462120,13463651,13470441,13487022,13462942,13503329,13493481,13467511,13474495,13485408,13477319,13465876,13474225,13375780,13334430,13368152,13381019,13374527,13340418,13284197,13311597,13317050,13299862,13271240,13280023,13241311,13213805,13176996,13222980,13197095,13257506,13160683,13140531,13086153,13103333,12988626,13021483,13015592,12866860,"12777203,3",12765585,"12813739,5","12651657,2","12561450,2",12475207,"12338760,9","12193121,5","12243325,7",12263397,"12136727,6",,,
Oman,OMN,Agricultural land (sq. km),AG.LND.AGRI.K2,,10350,10350,10350,10360,10360,10360,10380,10400,10400,10420,10420,10440,10450,10460,10470,10480,10490,10510,10510,10510,10510,10510,10550,10590,10610,10670,10700,10730,10770,10800,10800,10830,10720,10720,10710,10710,10700,10710,10710,11730,11736,12734,13730,14720,14650,14630,14650,14670,14740,14726,14760,14728,14685,,,
Other small states,OSS,Agricultural land (sq. km),AG.LND.AGRI.K2,,809000,809260,809450,809730,809980,810290,810220,809970,809040,807240,806760,806540,806302,805360,802853,803110,802910,803245,802295,801655,802009,802430,802520,802860,803028,803112,803604,803554,803164,803396,803132,816556,817887,816684,816871,817462,817912,817352,817992,819487,818105,815987,816799,817423,819037,"823069,5",822709,"823811,8","824639,6","824203,3","824564,8","824073,4","820709,5",,,
Pakistan,PAK,Agricultural land (sq. km),AG.LND.AGRI.K2,,357300,358400,358800,363550,372350,374150,374700,371700,357000,358650,354850,355050,364000,357400,360350,357120,359130,364170,363370,374160,365040,385090,364090,375000,371180,355710,366710,353470,358600,352060,352700,353800,357500,357900,360260,361720,366690,367600,367560,366980,369720,368840,368420,360450,359650,361350,360130,353130,352770,352420,359360,360630,362800,,,
Panama,PAN,Agricultural land (sq. km),AG.LND.AGRI.K2,,16240,16340,16440,16480,16580,16680,16690,16790,16870,16840,17130,17430,17630,17850,18060,18270,18490,18500,18520,18550,18820,19140,19410,19660,19950,20200,20450,20700,21000,21240,21340,21500,21500,21350,21320,21320,21400,21490,21570,22300,22404,22378,22352,22326,22300,22244,22318,22292,22316,"22663,9",22630,22570,22570,,,
Peru,PER,Agricultural land (sq. km),AG.LND.AGRI.K2,,169560,170990,174300,176680,177500,176750,176840,177800,178190,179130,179220,182720,183190,183190,183290,184190,185420,185940,186300,186790,187040,187540,188020,188530,188650,188940,189190,189290,189390,218360,218960,219560,219660,216379,218890,221220,223350,226030,228260,231240,231070,227550,228880,229060,232360,234120,235680,237150,239460,240230,241040,243260,243340,,,
Philippines,PHL,Agricultural land (sq. km),AG.LND.AGRI.K2,,77130,77920,78720,81520,81320,81300,83050,82810,82530,83100,82790,84300,85960,88620,91920,96740,100900,101400,103940,106250,106700,107400,107800,108200,109100,109800,110200,110600,111000,111400,111570,111150,110650,110150,110150,111050,113350,112850,112350,112340,111840,111350,112400,114700,113550,115800,117900,120100,121000,121000,122600,124300,124400,,,
Palau,PLW,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,,,
Papua New Guinea,PNG,Agricultural land (sq. km),AG.LND.AGRI.K2,,4950,4950,4950,5050,5050,5110,5560,5850,6160,6410,6690,6790,6890,6980,7140,7240,7350,7560,7680,7720,7780,7700,7670,7750,8080,8300,8460,8630,8700,8770,8820,8870,8930,8980,9340,9550,9620,9740,9930,10050,10100,10000,10050,10200,10300,10400,10400,11900,11900,11900,11900,11900,11900,,,
Poland,POL,Agricultural land (sq. km),AG.LND.AGRI.K2,,203220,202620,201840,201300,199460,199470,198190,197770,195570,195430,195080,193710,193260,192570,192240,191990,191590,191110,190480,190070,189100,188910,188790,189390,189140,188790,188690,188200,188070,187930,187530,187430,187150,187070,186220,184740,184570,184430,184350,184130,177880,168990,161690,163270,159060,159570,154690,156010,156190,144490,147790,145290,144100,,,
Pre-demographic dividend,PRE,Agricultural land (sq. km),AG.LND.AGRI.K2,,"7334575,1",7350690,"7389229,1","7410110,7","7439191,3","7418399,9","7442538,7","7456849,5","7520340,3","7496414,7","7497605,6",7462720,7517700,7475460,7478930,7490140,7448310,7448580,7443920,7475770,7455120,7474590,7492680,7539040,7610430,7706110,7732470,7784210,7817270,7839680,7884890,7918260,8044540,8096100,8147120,8176090,8205480,8234910,8281710,8302970,"8327985,2","8366000,8","8432606,7","8441367,3","8535530,2","8546586,3","8573812,2","8605108,8","8589663,7","8624463,8","8679186,3","8759933,5","8716691,5",,,
Puerto Rico,PRI,Agricultural land (sq. km),AG.LND.AGRI.K2,,6160,6010,6050,5850,6090,5810,5680,5660,5620,5520,5300,5150,4920,4940,4930,4930,4910,4950,4860,4750,4670,4670,4660,4640,4610,4630,4620,4620,4500,4350,4200,4100,3110,3090,3090,3090,2910,2725,2599,2472,2347,2220,2160,2100,2010,1949,1890,1906,1922,1937,1953,1968,1977,,,
North Korea,PRK,Agricultural land (sq. km),AG.LND.AGRI.K2,,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,23800,24300,24300,24300,24300,24300,24300,24300,25150,25150,25150,25150,25150,25150,25150,25150,25150,25150,25180,25300,25300,25500,26500,26500,25500,25500,25500,25500,25500,25500,25500,25500,25500,26000,26000,26000,26500,26700,26800,26300,26300,26300,,,
Portugal,PRT,Agricultural land (sq. km),AG.LND.AGRI.K2,,38750,38810,38870,38930,38990,39050,39110,39130,39230,39290,39350,39410,39460,39510,39560,39610,39660,39710,39760,39790,39820,39850,39880,39910,39940,39970,40010,40050,40050,39630,39200,38780,39590,39520,39240,37300,35820,37700,38630,38300,37950,38470,38110,38170,38210,37640,36510,37545,37298,36770,36670,36580,36420,,,
Paraguay,PRY,Agricultural land (sq. km),AG.LND.AGRI.K2,,104110,105220,106400,107720,108950,110200,111210,112170,113170,114170,115180,116180,117660,120330,122540,124740,126840,124050,126150,130350,134570,138930,144300,149670,154990,165510,170480,170850,171220,171590,171950,173450,173450,160320,164580,190210,191710,196020,200830,203250,202000,195810,193460,196400,199400,202350,205300,208370,211000,212300,213900,215000,215850,,,
Pacific island small states,PSS,Agricultural land (sq. km),AG.LND.AGRI.K2,,5113,5133,5193,5193,5284,5294,5224,5214,5254,5319,5324,5424,5474,5534,5654,5834,5974,6084,6189,6254,6414,6554,6680,6814,6984,7098,7241,7454,7396,7574,8139,8279,8279,8269,8409,8429,8419,8339,8347,8329,8356,8376,8416,8416,8486,8538,8542,8557,8577,8612,8612,8612,8607,,,
Post-demographic dividend,PST,Agricultural land (sq. km),AG.LND.AGRI.K2,,11800090,11787505,11787547,11791280,11791901,11795631,11815402,11788302,11820779,11818001,11795991,11799785,11808958,11798789,11789176,11796345,11698060,11651230,11679352,11694989,11689717,11671968,11595057,11612862,11610200,11592452,11549140,11555783,11500691,11466825,11429818,12034152,11982037,12040188,11963035,11940643,11888745,11892385,11775628,11794905,11784294,11637562,"11557345,3",11536295,"11589365,1","11432855,7","11353879,2",11270652,"11134790,9","10997265,2","11051807,3","11072238,5","10944503,6",,,
French Polynesia,PYF,Agricultural land (sq. km),AG.LND.AGRI.K2,,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,450,450,450,450,450,450,450,445,445,455,455,455,,,
Qatar,QAT,Agricultural land (sq. km),AG.LND.AGRI.K2,,510,510,510,510,510,510,510,510,510,510,510,510,510,520,520,520,520,520,530,550,560,570,580,590,590,600,610,610,600,610,610,640,650,650,650,660,660,660,660,660,663,645,646,646,642,656,656,"691,8",651,665,"650,3","665,2","676,1",,,
Romania,ROU,Agricultural land (sq. km),AG.LND.AGRI.K2,,146010,146880,147240,147420,147910,148350,148380,149720,149680,149300,149350,149430,149040,149290,149460,149550,149600,149650,149670,149640,149480,149630,149810,149920,150200,150380,150930,151090,147580,147690,147980,147900,147930,147980,147970,147820,147980,147470,147810,148570,147980,148180,148000,141300,141800,140390,136300,136340,136210,141560,139820,137330,139050,,,
Russian Federation,RUS,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216310,2187950,2177110,2164000,2161110,2179890,2172870,2167900,2171620,2168610,2166510,2162770,2159800,2156800,2154880,2154630,2154940,2154500,2139520,2146500,2143500,2168400,,,
Rwanda,RWA,Agricultural land (sq. km),AG.LND.AGRI.K2,,13150,13250,13350,13450,13550,13650,13750,13830,13970,14040,14480,15080,15050,15840,16120,16390,16650,16800,16970,17150,17600,17750,17900,18080,18190,18300,18420,18530,18550,18790,18770,18370,17300,14850,14850,15450,15950,16150,16610,16700,17490,18310,18040,"18158,8",17829,"18029,5","18048,8","18074,4","18088,7","18039,2","18164,4","18157,3",18425,,,
South Asia,SAS,Agricultural land (sq. km),AG.LND.AGRI.K2,,2635040,2651870,2653150,2664860,2680040,2686390,2691460,2694460,2674330,2680420,2674620,2680460,2698840,2698090,2705480,2702330,2704250,2719770,2717900,2725780,2718110,2741406,2717452,2739428,2734224,2717680,2733156,2718482,2727848,2719904,2722070,2712782,2715144,2712726,2711888,2709480,2719272,2720694,2721776,2719641,2717720,2716940,2714750,2707770,2706260,2704410,2699350,2695093,2696790,2692399,2700281,2700735,2709665,,,
Saudi Arabia,SAU,Agricultural land (sq. km),AG.LND.AGRI.K2,,861700,861900,862120,862410,862620,862840,863040,863400,863750,864200,864670,865170,865700,866400,866840,867500,868040,868560,869090,869620,870130,870680,872700,924230,976250,1027800,1079800,1131300,1182900,1234810,1236720,1237460,1737850,1737850,1737850,1735000,1737850,1737850,1737850,1737850,1737910,1737930,1737980,1737090,1737170,1736740,1736750,1735720,1734350,1734060,1733880,1733450,1732950,,,
Sudan,SDN,Agricultural land (sq. km),AG.LND.AGRI.K2,,1088400,1089400,1090400,1091420,1092420,1093400,1094500,1095470,1096470,1097450,1098430,1099410,1100480,1101050,1102050,1103000,1103980,1104360,1104350,1104500,1104800,1105400,1105900,1106450,1127000,1157500,1178050,1208450,1228600,1229100,1229650,1240150,1267330,1281150,1296440,1305390,1308320,1311020,1313520,1315750,1320930,1326140,1345300,1344970,1352200,1360530,1366150,1366980,1361770,1362450,1086788,1127020,1088153,,,
Senegal,SEN,Agricultural land (sq. km),AG.LND.AGRI.K2,,86470,86470,87470,87470,88470,88470,89470,91170,89030,88640,89460,89460,89960,90460,90460,90450,88440,88430,88420,88410,88400,88390,88380,88370,88360,88340,88320,88300,88270,88690,87090,87800,88180,89150,88150,89070,86280,83900,91120,90270,87990,87500,86320,86870,87760,84880,85530,93250,95380,95080,90150,90150,89180,,,
Singapore,SGP,Agricultural land (sq. km),AG.LND.AGRI.K2,,140,140,130,130,130,130,130,120,120,120,100,110,110,90,80,80,80,80,80,80,70,60,60,60,50,40,30,30,20,20,12,12,12,12,12,12,12,12,12,12,12,12,8,8,"7,6","7,5",8,7,7,"7,4","7,3","7,3","6,7",,,
Solomon Islands,SLB,Agricultural land (sq. km),AG.LND.AGRI.K2,,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,560,570,590,590,590,620,620,640,640,660,650,670,680,680,690,710,710,720,730,730,730,740,760,760,770,790,830,830,890,940,940,970,1010,1070,1070,1080,1080,,,
Sierra Leone,SLE,Agricultural land (sq. km),AG.LND.AGRI.K2,,26120,26170,26240,26290,26340,26390,26440,26540,26590,26640,26690,26740,26790,26840,26890,26940,26990,27090,27190,27240,27290,27440,27490,27640,28140,28190,28240,28250,28250,28250,28250,28150,28110,28100,28100,28100,28090,28090,28040,28100,"30015,2","32300,8","35666,7","37727,3","38120,2","40298,8","36237,2","37122,3","38009,7","39303,8","40176,3","38366,5","39486,5",,,
